run,herd ID,herd type ID,herd type,species ID,herd size,farm ID,lat,long,LGA ID,region ID,mega-region ID,jurisdiction ID,risk category,biosecurity weight,unused,unused,day infected,infection pathway,source herd ID,source jurisdiction ID,day clinical,day diagnosed,reason diagnosed,day culled,reason culled,day vaccinated,day immune,last day infected,prevalence,seroprevalence,num sero+,lacto-prevalence
8,21121,2,beef intensive,1,74,21121,-36.2616,145.621,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
8,214419,5,mixed sheep,2,428,202206,-36.1068,144.536,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,31,-1,0.0000,0.0000,0,0.0000
8,214418,4,mixed beef,1,99,202206,-36.1068,144.536,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,31,-1,0.0000,0.0000,0,0.0000
8,58514,6,dairy,1,255,58514,-36.2572,144.799,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
8,20885,2,beef intensive,1,43,20885,-36.1268,144.507,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
8,20886,2,beef intensive,1,116,20886,-36.1091,144.521,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
8,29847,2,beef intensive,1,73,29847,-35.8409,143.939,174,10,3,2,0.0,1.0,0,0,24,airborne,66029,2,25,31,SP,34,IP,-1,-1,34,0.0000,0.0000,0,0.0000
8,58524,6,dairy,1,247,58524,-36.2961,144.801,165,9,3,2,0.0,1.0,0,0,19,local,20730,2,20,24,SP,27,IP,21,28,27,0.0000,0.0000,0,0.0000
8,21406,2,beef intensive,1,181,21406,-36.2923,145.642,201,9,3,2,0.0,1.0,0,0,17,local,64896,2,18,24,SP,27,IP,22,29,27,0.0000,0.0000,0,0.0000
8,21407,2,beef intensive,1,153,21407,-36.2732,145.66,201,9,3,2,0.0,1.0,0,0,22,local,64896,2,23,26,ARP,29,IP,22,29,29,0.0000,0.0000,0,0.0000
8,198049,5,mixed sheep,2,120,192640,-35.1615,143.395,135,9,3,1,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,30,38,-1,0.0000,0.0000,0,0.0000
8,198048,4,mixed beef,1,56,192640,-35.1615,143.395,135,9,3,1,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,30,38,-1,0.0000,0.0000,0,0.0000
8,58532,6,dairy,1,346,58532,-36.3703,144.86,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,25,32,-1,0.0000,0.0000,0,0.0000
8,58533,6,dairy,1,340,58533,-36.2688,144.784,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
8,58534,6,dairy,1,610,58534,-36.2754,144.782,165,9,3,2,0.0,1.0,0,0,12,local,64825,2,13,14,first detection,17,IP,-1,-1,17,0.0000,0.0000,0,0.0000
8,20903,2,beef intensive,1,45,20903,-36.1426,144.505,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
8,214447,5,mixed sheep,2,512,202220,-36.3119,144.795,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,30,-1,0.0000,0.0000,0,0.0000
8,203694,5,mixed sheep,2,150,195463,-35.8517,145.725,12,9,3,1,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,30,38,-1,0.0000,0.0000,0,0.0000
8,214446,4,mixed beef,1,147,202220,-36.3119,144.795,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,30,-1,0.0000,0.0000,0,0.0000
8,203693,4,mixed beef,1,130,195463,-35.8517,145.725,12,9,3,1,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,30,38,-1,0.0000,0.0000,0,0.0000
8,29882,2,beef intensive,1,61,29882,-35.8285,143.879,174,10,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,31,38,-1,0.0000,0.0000,0,0.0000
8,20926,2,beef intensive,1,44,20926,-36.1389,144.513,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
8,20936,2,beef intensive,1,83,20936,-36.1385,144.545,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
8,20944,2,beef intensive,1,86,20944,-36.1289,144.53,165,9,3,2,0.0,1.0,0,0,15,indirect,58622,2,16,22,SP,25,IP,-1,-1,25,0.0000,0.0000,0,0.0000
8,197587,5,mixed sheep,2,180,192409,-35.8755,145.719,12,9,3,1,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,30,38,-1,0.0000,0.0000,0,0.0000
8,20689,2,beef intensive,1,96,20689,-36.3558,144.867,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
8,58577,6,dairy,1,335,58577,-36.2754,144.749,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
8,197586,4,mixed beef,1,370,192409,-35.8755,145.719,12,9,3,1,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,30,38,-1,0.0000,0.0000,0,0.0000
8,210897,5,mixed sheep,2,190,199065,-35.1708,143.432,135,9,3,1,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,30,38,-1,0.0000,0.0000,0,0.0000
8,20691,2,beef intensive,1,37,20691,-36.2911,144.789,165,9,3,2,0.0,1.0,0,0,14,local,64825,2,15,23,SP,26,IP,-1,-1,26,0.0000,0.0000,0,0.0000
8,210896,4,mixed beef,1,15,199065,-35.1708,143.432,135,9,3,1,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,30,38,-1,0.0000,0.0000,0,0.0000
8,5591,2,beef intensive,1,34,5591,-35.8865,145.739,12,9,3,1,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,30,37,-1,0.0000,0.0000,0,0.0000
8,55767,6,dairy,1,220,55767,-35.8876,145.762,12,9,3,1,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,30,37,-1,0.0000,0.0000,0,0.0000
8,58330,6,dairy,1,268,58330,-36.3692,144.887,165,9,3,2,0.0,1.0,0,0,20,local,58357,2,22,24,SP,27,IP,-1,-1,27,0.0000,0.0000,0,0.0000
8,206814,5,mixed sheep,2,12,197023,-35.1686,143.395,135,9,3,1,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,30,38,-1,0.0000,0.0000,0,0.0000
8,206813,4,mixed beef,1,30,197023,-35.1686,143.395,135,9,3,1,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,30,38,-1,0.0000,0.0000,0,0.0000
8,58339,6,dairy,1,486,58339,-36.333,144.869,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
8,58340,6,dairy,1,455,58340,-36.3454,144.862,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
8,20711,2,beef intensive,1,135,20711,-36.2712,144.779,165,9,3,2,0.0,1.0,0,0,18,local,20730,2,19,26,SP,29,IP,22,29,29,0.0000,0.0000,0,0.0000
8,58346,6,dairy,1,456,58346,-36.2651,144.798,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
8,20716,2,beef intensive,1,33,20716,-36.2934,144.789,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
8,66029,8,pigs large,3,2184,66029,-35.8034,143.934,174,10,3,2,0.0,0.25,0,0,13,direct,64825,2,16,20,SP,24,IP,-1,-1,24,0.0000,0.0000,0,0.0000
8,58352,6,dairy,1,298,58352,-36.3725,144.889,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,25,32,-1,0.0000,0.0000,0,0.0000
8,20722,2,beef intensive,1,139,20722,-36.2785,144.795,165,9,3,2,0.0,1.0,0,0,18,local,64825,2,19,26,SP,29,IP,22,29,29,0.0000,0.0000,0,0.0000
8,58357,6,dairy,1,357,58357,-36.362,144.901,165,9,3,2,0.0,1.0,0,0,8,local,64828,2,9,18,SP,22,IP,-1,-1,22,0.0000,0.0000,0,0.0000
8,208117,5,mixed sheep,2,50,197675,-35.1701,143.423,135,9,3,1,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,30,38,-1,0.0000,0.0000,0,0.0000
8,208116,4,mixed beef,1,1,197675,-35.1701,143.423,135,9,3,1,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,30,38,-1,0.0000,0.0000,0,0.0000
8,20730,2,beef intensive,1,47,20730,-36.2824,144.789,165,9,3,2,0.0,1.0,0,0,12,local,64825,2,13,23,SP,26,IP,-1,-1,26,0.0000,0.0000,0,0.0000
8,20988,2,beef intensive,1,97,20988,-36.1425,144.52,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
8,58622,6,dairy,1,254,58622,-36.2966,144.764,165,9,3,2,0.0,1.0,0,0,8,local,64825,2,9,18,SP,21,IP,-1,-1,21,0.0000,0.0000,0,0.0000
8,59646,6,dairy,1,262,59646,-35.8349,143.918,174,10,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,32,39,-1,0.0000,0.0000,0,0.0000
8,3071,2,beef intensive,1,38,3071,-35.1717,143.422,135,9,3,1,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,30,37,-1,0.0000,0.0000,0,0.0000
9,20740,2,beef intensive,1,45,20740,-36.333,144.952,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
9,58373,6,dairy,1,346,58373,-36.3957,144.928,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
9,116231,10,smallholder,4,6,116231,-36.3385,144.917,165,9,3,2,0.0,1.0,0,0,5,local,64828,2,6,18,SP,21,IP,-1,-1,21,0.0000,0.0000,0,0.0000
9,20743,2,beef intensive,1,61,20743,-36.3129,144.904,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
9,58381,6,dairy,1,575,58381,-36.3676,144.943,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
9,58393,6,dairy,1,377,58393,-36.3875,144.89,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
9,20763,2,beef intensive,1,30,20763,-36.3759,144.858,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
9,20767,2,beef intensive,1,72,20767,-36.3093,144.915,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
9,20773,2,beef intensive,1,113,20773,-36.3494,144.921,165,9,3,2,0.0,1.0,0,0,24,local,58486,2,26,33,SP,36,IP,22,29,36,0.0000,0.0000,0,0.0000
9,20774,2,beef intensive,1,150,20774,-36.3837,144.863,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
9,22055,2,beef intensive,1,69,22055,-36.8455,145.215,218,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
9,58407,6,dairy,1,226,58407,-36.3734,144.949,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
9,20777,2,beef intensive,1,58,20777,-36.4001,144.916,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,27,34,-1,0.0000,0.0000,0,0.0000
9,58409,6,dairy,1,92,58409,-36.3257,144.935,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
9,58423,6,dairy,1,298,58423,-36.3478,144.956,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
9,64828,7,pigs small,3,497,64828,-36.3539,144.911,165,9,3,2,0.0,0.8,0,0,0,seeding,0,-1,1,21,ARP,23,IP,-1,-1,23,0.0000,0.0000,0,0.0000
9,20807,2,beef intensive,1,90,20807,-36.3329,144.897,165,9,3,2,0.0,1.0,0,0,10,local,64828,2,11,14,first detection,17,IP,-1,-1,17,0.0000,0.0000,0,0.0000
9,58445,6,dairy,1,502,58445,-36.3275,144.918,165,9,3,2,0.0,1.0,0,0,15,local,116231,2,16,22,SP,25,IP,-1,-1,25,0.0000,0.0000,0,0.0000
9,58447,6,dairy,1,215,58447,-36.3243,144.906,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
9,58448,6,dairy,1,184,58448,-36.3245,144.925,165,9,3,2,0.0,1.0,0,0,20,local,20858,2,22,23,ARP,26,IP,21,-1,26,0.0000,0.0000,0,0.0000
9,20819,2,beef intensive,1,62,20819,-36.3779,144.942,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
9,58455,6,dairy,1,237,58455,-36.3047,144.921,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
9,20827,2,beef intensive,1,113,20827,-36.3746,144.897,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
9,20829,2,beef intensive,1,31,20829,-36.3323,144.96,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
9,58471,6,dairy,1,365,58471,-36.3182,144.887,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
9,58472,6,dairy,1,291,58472,-36.3815,144.911,165,9,3,2,0.0,1.0,0,0,25,local,126660,2,26,32,SP,35,IP,21,28,35,0.0000,0.0000,0,0.0000
9,58476,6,dairy,1,120,58476,-36.3933,144.936,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
9,58480,6,dairy,1,441,58480,-36.3164,144.949,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
9,20852,2,beef intensive,1,67,20852,-36.3991,144.942,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,27,34,-1,0.0000,0.0000,0,0.0000
9,58486,6,dairy,1,510,58486,-36.3284,144.915,165,9,3,2,0.0,1.0,0,0,15,local,116231,2,16,22,SP,25,IP,-1,-1,25,0.0000,0.0000,0,0.0000
9,20858,2,beef intensive,1,40,20858,-36.33,144.931,165,9,3,2,0.0,1.0,0,0,10,local,116231,2,11,18,SP,21,IP,-1,-1,21,0.0000,0.0000,0,0.0000
9,20861,2,beef intensive,1,30,20861,-36.33,144.952,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
9,22141,2,beef intensive,1,161,22141,-36.8122,145.224,218,9,3,2,0.0,1.0,0,0,24,local,22144,2,25,32,SP,35,IP,22,29,35,0.0000,0.0000,0,0.0000
9,58494,6,dairy,1,383,58494,-36.3246,144.903,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
9,22144,2,beef intensive,1,167,22144,-36.8264,145.208,218,9,3,2,0.0,1.0,0,0,13,indirect,58357,2,14,21,SP,24,IP,-1,-1,24,0.0000,0.0000,0,0.0000
9,20865,2,beef intensive,1,40,20865,-36.3478,144.895,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
9,130978,10,smallholder,4,10,130978,-36.3623,144.912,165,9,3,2,0.0,1.0,0,0,11,local,64828,2,13,20,SP,22,IP,-1,-1,22,0.0000,0.0000,0,0.0000
9,58532,6,dairy,1,346,58532,-36.3703,144.86,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
9,215491,5,mixed sheep,2,1252,202742,-36.8263,145.216,218,9,3,2,0.0,1.0,0,0,27,local,215490,2,30,26,SP,30,IP,22,30,30,0.0000,0.0000,0,0.0000
9,215490,4,mixed beef,1,101,202742,-36.8263,145.216,218,9,3,2,0.0,1.0,0,0,18,local,22144,2,19,26,SP,30,IP,22,30,30,0.0000,0.0000,0,0.0000
9,126660,10,smallholder,4,8,126660,-36.3781,144.921,165,9,3,2,0.0,1.0,0,0,17,local,120051,2,19,26,SP,28,IP,-1,-1,28,0.0000,0.0000,0,0.0000
9,20689,2,beef intensive,1,96,20689,-36.3558,144.867,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
9,58327,6,dairy,1,289,58327,-36.3898,144.949,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,27,34,-1,0.0000,0.0000,0,0.0000
9,58330,6,dairy,1,268,58330,-36.3692,144.887,165,9,3,2,0.0,1.0,0,0,11,local,64828,2,12,18,SP,21,IP,-1,-1,21,0.0000,0.0000,0,0.0000
9,20708,2,beef intensive,1,37,20708,-36.395,144.943,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,27,34,-1,0.0000,0.0000,0,0.0000
9,58349,6,dairy,1,336,58349,-36.381,144.928,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
9,58352,6,dairy,1,298,58352,-36.3725,144.889,165,9,3,2,0.0,1.0,0,0,16,local,58330,2,17,22,SP,25,IP,21,-1,25,0.0000,0.0000,0,0.0000
9,120051,10,smallholder,4,10,120051,-36.3714,144.919,165,9,3,2,0.0,1.0,0,0,5,local,64828,2,7,20,SP,22,IP,-1,-1,22,0.0000,0.0000,0,0.0000
9,58357,6,dairy,1,357,58357,-36.362,144.901,165,9,3,2,0.0,1.0,0,0,7,local,64828,2,9,18,SP,21,IP,-1,-1,21,0.0000,0.0000,0,0.0000
10,20740,2,beef intensive,1,45,20740,-36.333,144.952,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
10,116231,10,smallholder,4,6,116231,-36.3385,144.917,165,9,3,2,0.0,1.0,0,0,17,local,20773,2,19,20,ARP,22,IP,-1,-1,22,0.0000,0.0000,0,0.0000
10,20743,2,beef intensive,1,61,20743,-36.3129,144.904,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
10,58375,6,dairy,1,122,58375,-36.3416,144.878,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
10,20753,2,beef intensive,1,48,20753,-36.33,144.873,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
10,20767,2,beef intensive,1,72,20767,-36.3093,144.915,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
10,58401,6,dairy,1,139,58401,-36.2995,144.896,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
10,20773,2,beef intensive,1,113,20773,-36.3494,144.921,165,9,3,2,0.0,1.0,0,0,6,local,64828,2,7,14,first detection,17,IP,-1,-1,17,0.0000,0.0000,0,0.0000
10,20775,2,beef intensive,1,71,20775,-36.3089,144.907,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
10,58409,6,dairy,1,92,58409,-36.3257,144.935,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
10,20785,2,beef intensive,1,133,20785,-36.3107,144.876,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
10,20790,2,beef intensive,1,103,20790,-36.3372,144.875,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
10,64828,7,pigs small,3,497,64828,-36.3539,144.911,165,9,3,2,0.0,0.8,0,0,0,seeding,0,-1,1,20,ARP,22,IP,-1,-1,22,0.0000,0.0000,0,0.0000
10,20807,2,beef intensive,1,90,20807,-36.3329,144.897,165,9,3,2,0.0,1.0,0,0,9,local,64828,2,10,18,SP,21,IP,-1,-1,21,0.0000,0.0000,0,0.0000
10,58445,6,dairy,1,502,58445,-36.3275,144.918,165,9,3,2,0.0,1.0,0,0,19,local,20807,2,20,21,ARP,24,IP,21,-1,24,0.0000,0.0000,0,0.0000
10,112972,10,smallholder,4,9,112972,-36.3109,144.906,165,9,3,2,0.0,1.0,0,0,21,local,58486,2,23,23,ARP,25,IP,-1,-1,25,0.0000,0.0000,0,0.0000
10,58447,6,dairy,1,215,58447,-36.3243,144.906,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
10,58448,6,dairy,1,184,58448,-36.3245,144.925,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
10,58455,6,dairy,1,237,58455,-36.3047,144.921,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
10,128091,10,smallholder,4,8,128091,-36.3273,144.922,165,9,3,2,0.0,1.0,0,0,22,local,58486,2,24,23,ARP,25,IP,-1,-1,25,0.0000,0.0000,0,0.0000
10,20827,2,beef intensive,1,113,20827,-36.3746,144.897,165,9,3,2,0.0,1.0,0,0,20,local,130978,2,21,24,ARP,27,IP,22,29,27,0.0000,0.0000,0,0.0000
10,58459,6,dairy,1,190,58459,-36.2923,144.909,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
10,58471,6,dairy,1,365,58471,-36.3182,144.887,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
10,58472,6,dairy,1,291,58472,-36.3815,144.911,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
10,58480,6,dairy,1,441,58480,-36.3164,144.949,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
10,58486,6,dairy,1,510,58486,-36.3284,144.915,165,9,3,2,0.0,1.0,0,0,13,local,64828,2,14,20,SP,23,IP,-1,-1,23,0.0000,0.0000,0,0.0000
10,20858,2,beef intensive,1,40,20858,-36.33,144.931,165,9,3,2,0.0,1.0,0,0,23,local,58486,2,24,34,SP,37,IP,22,29,37,0.0000,0.0000,0,0.0000
10,20861,2,beef intensive,1,30,20861,-36.33,144.952,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
10,58494,6,dairy,1,383,58494,-36.3246,144.903,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
10,20865,2,beef intensive,1,40,20865,-36.3478,144.895,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
10,58512,6,dairy,1,663,58512,-36.3016,144.878,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
10,58516,6,dairy,1,532,58516,-36.292,144.908,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
10,130978,10,smallholder,4,10,130978,-36.3623,144.912,165,9,3,2,0.0,1.0,0,0,8,local,64828,2,10,20,SP,22,IP,-1,-1,22,0.0000,0.0000,0,0.0000
10,58330,6,dairy,1,268,58330,-36.3692,144.887,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
10,58339,6,dairy,1,486,58339,-36.333,144.869,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
10,58343,6,dairy,1,158,58343,-36.2911,144.888,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
10,58349,6,dairy,1,336,58349,-36.381,144.928,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
10,58352,6,dairy,1,298,58352,-36.3725,144.889,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
10,58357,6,dairy,1,357,58357,-36.362,144.901,165,9,3,2,0.0,1.0,0,0,15,local,64828,2,16,20,SP,23,IP,-1,-1,23,0.0000,0.0000,0,0.0000
10,20726,2,beef intensive,1,52,20726,-36.3033,144.9,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
10,58359,6,dairy,1,212,58359,-36.3005,144.923,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
10,20735,2,beef intensive,1,53,20735,-36.2918,144.924,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
